date,Midwest,National,Northeast,South,West,date_period
2024-03-30,2.6487102837286196,2.3683340683295864,1.696532946784533,2.6801601614366577,1.726881771155556,6 Months
2024-03-30,2.6487102837286196,2.3683340683295864,1.696532946784533,2.6801601614366577,1.726881771155556,1 Year
2024-04-06,2.240559987431393,2.0911778378772095,1.5872874167091564,2.5433549243086393,1.6606265665670004,All Results
2024-04-06,2.240559987431393,2.0911778378772095,1.5872874167091564,2.5433549243086393,1.6606265665670004,6 Months
2024-04-06,2.240559987431393,2.0911778378772095,1.5872874167091564,2.5433549243086393,1.6606265665670004,1 Year
2024-04-13,2.2204197053031676,1.8065035221934456,1.584164937420546,2.056902025664808,1.3314900123318014,All Results
2024-04-13,2.2204197053031676,1.8065035221934456,1.584164937420546,2.056902025664808,1.3314900123318014,6 Months
2024-04-13,2.2204197053031676,1.8065035221934456,1.584164937420546,2.056902025664808,1.3314900123318014,1 Year
2024-04-20,1.7582588893911293,1.5159352921285516,1.4370506884636958,1.5836252615793698,1.275262739678384,All Results
2024-04-20,1.7582588893911293,1.5159352921285516,1.4370506884636958,1.5836252615793698,1.275262739678384,6 Months
2024-04-20,1.7582588893911293,1.5159352921285516,1.4370506884636958,1.5836252615793698,1.275262739678384,1 Year
2024-04-27,1.5333521417865454,1.367721991885255,1.2204437632388658,1.3918138535434434,1.3123941842775526,All Results
2024-04-27,1.5333521417865454,1.367721991885255,1.2204437632388658,1.3918138535434434,1.3123941842775526,6 Months
2024-04-27,1.5333521417865454,1.367721991885255,1.2204437632388658,1.3918138535434434,1.3123941842775526,1 Year
2024-05-04,1.4699830715827769,1.3336051976896024,1.287564356586735,1.31096079118911,1.257360768217589,All Results
2024-05-04,1.4699830715827769,1.3336051976896024,1.287564356586735,1.31096079118911,1.257360768217589,6 Months
2024-05-04,1.4699830715827769,1.3336051976896024,1.287564356586735,1.31096079118911,1.257360768217589,1 Year
2024-05-11,1.3973577631381144,1.392502936837189,1.2586936153398467,1.3415675142240477,1.7206354490997129,All Results
2024-05-11,1.3973577631381144,1.392502936837189,1.2586936153398467,1.3415675142240477,1.7206354490997129,6 Months
2024-05-11,1.3973577631381144,1.392502936837189,1.2586936153398467,1.3415675142240477,1.7206354490997129,1 Year
2024-05-18,1.3674353617727277,1.5339554568543294,1.3074786432672236,1.3959187336917687,2.2307211964162486,All Results
2024-05-18,1.3674353617727277,1.5339554568543294,1.3074786432672236,1.3959187336917687,2.2307211964162486,6 Months
2024-05-18,1.3674353617727277,1.5339554568543294,1.3074786432672236,1.3959187336917687,2.2307211964162486,1 Year
2024-05-25,1.4474553130030599,1.6640949063669392,1.3485067532115933,1.5740942266989262,2.7825762027100165,All Results
2024-05-25,1.4474553130030599,1.6640949063669392,1.3485067532115933,1.5740942266989262,2.7825762027100165,6 Months
2024-05-25,1.4474553130030599,1.6640949063669392,1.3485067532115933,1.5740942266989262,2.7825762027100165,1 Year
2024-06-01,1.7122075253481344,1.9058869407325123,1.2974245934349329,1.848184730952868,3.3848422903715614,All Results
2024-06-01,1.7122075253481344,1.9058869407325123,1.2974245934349329,1.848184730952868,3.3848422903715614,6 Months
2024-06-01,1.7122075253481344,1.9058869407325123,1.2974245934349329,1.848184730952868,3.3848422903715614,1 Year
2024-06-08,1.8239237965547708,2.1735309753464147,1.2873814052499892,2.01112571775673,4.395358080823897,All Results
2024-06-08,1.8239237965547708,2.1735309753464147,1.2873814052499892,2.01112571775673,4.395358080823897,6 Months
2024-06-08,1.8239237965547708,2.1735309753464147,1.2873814052499892,2.01112571775673,4.395358080823897,1 Year
2024-06-15,2.1267663547901168,2.4176679788143804,1.6326375950007241,2.388353781613006,4.501039880123845,All Results
2024-06-15,2.1267663547901168,2.4176679788143804,1.6326375950007241,2.388353781613006,4.501039880123845,6 Months
2024-06-15,2.1267663547901168,2.4176679788143804,1.6326375950007241,2.388353781613006,4.501039880123845,1 Year
2024-06-22,2.438112896992091,2.9799376354923726,1.807407957599009,3.281851451905437,6.6063435539363065,All Results
2024-06-22,2.438112896992091,2.9799376354923726,1.807407957599009,3.281851451905437,6.6063435539363065,6 Months
2024-06-22,2.438112896992091,2.9799376354923726,1.807407957599009,3.281851451905437,6.6063435539363065,1 Year
2024-06-29,2.863013364671546,3.8074193249545702,2.658469682067904,3.857518796064416,6.883145003727189,All Results
2024-06-29,2.863013364671546,3.8074193249545702,2.658469682067904,3.857518796064416,6.883145003727189,6 Months
2024-06-29,2.863013364671546,3.8074193249545702,2.658469682067904,3.857518796064416,6.883145003727189,1 Year
2024-07-06,3.2501892877252727,4.582773033009184,2.770284226237071,4.853230555200007,7.295728498157336,All Results
2024-07-06,3.2501892877252727,4.582773033009184,2.770284226237071,4.853230555200007,7.295728498157336,6 Months
2024-07-06,3.2501892877252727,4.582773033009184,2.770284226237071,4.853230555200007,7.295728498157336,1 Year
2024-07-13,4.512927414112551,5.712033378516075,3.4638549270124224,6.269291239859846,9.924044712592707,All Results
2024-07-13,4.512927414112551,5.712033378516075,3.4638549270124224,6.269291239859846,9.924044712592707,6 Months
2024-07-13,4.512927414112551,5.712033378516075,3.4638549270124224,6.269291239859846,9.924044712592707,1 Year
2024-07-20,5.064799867137409,6.3407129994770965,3.937204046332506,7.745790269464317,9.703078943642707,All Results
2024-07-20,5.064799867137409,6.3407129994770965,3.937204046332506,7.745790269464317,9.703078943642707,6 Months
2024-07-20,5.064799867137409,6.3407129994770965,3.937204046332506,7.745790269464317,9.703078943642707,1 Year
2024-07-27,5.904697602589089,6.814980565419349,4.302344357144131,9.089715849290162,10.282727243361512,All Results
2024-07-27,5.904697602589089,6.814980565419349,4.302344357144131,9.089715849290162,10.282727243361512,6 Months
2024-07-27,5.904697602589089,6.814980565419349,4.302344357144131,9.089715849290162,10.282727243361512,45 Days
2024-07-27,5.904697602589089,6.814980565419349,4.302344357144131,9.089715849290162,10.282727243361512,1 Year
2024-08-03,7.016398480876362,8.04561086713608,5.378725677485883,10.660942101868727,12.197306549746253,All Results
2024-08-03,7.016398480876362,8.04561086713608,5.378725677485883,10.660942101868727,12.197306549746253,6 Months
2024-08-03,7.016398480876362,8.04561086713608,5.378725677485883,10.660942101868727,12.197306549746253,45 Days
2024-08-03,7.016398480876362,8.04561086713608,5.378725677485883,10.660942101868727,12.197306549746253,1 Year
2024-08-10,6.436308535975144,8.374329675078549,5.9938684707682945,11.14927064122329,11.77413088595262,All Results
2024-08-10,6.436308535975144,8.374329675078549,5.9938684707682945,11.14927064122329,11.77413088595262,6 Months
2024-08-10,6.436308535975144,8.374329675078549,5.9938684707682945,11.14927064122329,11.77413088595262,45 Days
2024-08-10,6.436308535975144,8.374329675078549,5.9938684707682945,11.14927064122329,11.77413088595262,1 Year
2024-08-17,7.041928389647383,8.123559512694897,6.57498806672289,9.751664850359305,11.162506582336523,All Results
2024-08-17,7.041928389647383,8.123559512694897,6.57498806672289,9.751664850359305,11.162506582336523,6 Months
2024-08-17,7.041928389647383,8.123559512694897,6.57498806672289,9.751664850359305,11.162506582336523,45 Days
2024-08-17,7.041928389647383,8.123559512694897,6.57498806672289,9.751664850359305,11.162506582336523,1 Year
2024-08-24,8.285797386509387,8.309843384249843,6.083131343562078,9.744476769117052,9.588191628457777,All Results
2024-08-24,8.285797386509387,8.309843384249843,6.083131343562078,9.744476769117052,9.588191628457777,6 Months
2024-08-24,8.285797386509387,8.309843384249843,6.083131343562078,9.744476769117052,9.588191628457777,45 Days
2024-08-24,8.285797386509387,8.309843384249843,6.083131343562078,9.744476769117052,9.588191628457777,1 Year
2024-08-31,8.351326585903358,7.8400438725803046,5.608827464844626,9.141226808321669,9.931429218615538,All Results
2024-08-31,8.351326585903358,7.8400438725803046,5.608827464844626,9.141226808321669,9.931429218615538,6 Months
2024-08-31,8.351326585903358,7.8400438725803046,5.608827464844626,9.141226808321669,9.931429218615538,45 Days
2024-08-31,8.351326585903358,7.8400438725803046,5.608827464844626,9.141226808321669,9.931429218615538,1 Year
2024-09-07,8.421183390991665,7.884547044994161,3.793764448539831,7.9638688361567604,10.413580938958416,All Results
2024-09-07,8.421183390991665,7.884547044994161,3.793764448539831,7.9638688361567604,10.413580938958416,6 Months
2024-09-07,8.421183390991665,7.884547044994161,3.793764448539831,7.9638688361567604,10.413580938958416,45 Days
2024-09-07,8.421183390991665,7.884547044994161,3.793764448539831,7.9638688361567604,10.413580938958416,1 Year
